dyadid,ccode1,ccode2,dem1,dem2,distance,allies
350663,350,663,-7,-9,807,0
350666,350,666,-7,9,780,0
350670,350,670,-7,-10,1635,0
350678,350,678,-7,-3,2002,0
350680,350,680,-7,-5,2181,0
350690,350,690,-7,-9,1510,0
350700,350,700,-7,-7,2522,0
350710,350,710,-7,-9,4736,0
350712,350,712,-7,-7,4059,0
350713,350,713,-7,-8,5571,0
350731,350,731,-7,-9,5182,0
350732,350,732,-7,-3,5297,0
350740,350,740,-7,10,5914,0
350750,350,750,-7,9,3115,0
350770,350,770,-7,3,2755,0
350775,350,775,-7,-7,4570,0
350780,350,780,-7,7,4101,0
350781,350,781,-7,,3911,0
350790,350,790,-7,-9,3583,0
350800,350,800,-7,,4928,0
350811,350,811,-7,-9,5258,0
350812,350,812,-7,,4872,0
350816,350,816,-7,-8,4926,0
350817,350,817,-7,-3,5386,0
350820,350,820,-7,10,5434,0
350830,350,830,-7,-2,5632,0
350840,350,840,-7,5,5993,0
350850,350,850,-7,-7,6112,0
350900,350,900,-7,10,9460,0
350920,350,920,-7,10,10897,0
352355,352,355,7,-7,749,0
352360,352,360,7,-7,747,0
352365,352,365,7,-7,1438,0
352375,352,375,7,10,1769,0
352380,352,380,7,10,1809,0
352385,352,385,7,10,1989,0
352390,352,390,7,10,1726,0
352395,352,395,7,10,3033,0
352411,352,411,7,,2683,0
352420,352,420,7,10,3444,0
352432,352,432,7,-7,3012,0
352433,352,433,7,-7,3443,0
352434,352,434,7,-7,2785,0
352435,352,435,7,-7,3232,0
352436,352,436,7,-7,2455,0
352437,352,437,7,-9,3139,0
352438,352,438,7,-9,3451,0
352439,352,439,7,-7,2689,0
352450,352,450,7,-6,3440,0
352451,352,451,7,2,3470,0
352452,352,452,7,-7,2961,0
352461,352,461,7,-7,2866,0
352471,352,471,7,-7,2577,0
352475,352,475,7,-7,2442,0
352481,352,481,7,-7,2857,0
352482,352,482,7,-9,2331,0
352483,352,483,7,-9,1964,0
352484,352,484,7,-7,2970,0
352490,352,490,7,-9,2971,0
352500,352,500,7,-6,2411,0
352501,352,501,7,0,2531,0
352510,352,510,7,-7,2928,0
352516,352,516,7,-7,2679,0
352517,352,517,7,-5,2576,0
352520,352,520,7,7,2416,0
352530,352,530,7,-9,1839,0
352551,352,551,7,0,3514,0
352552,352,552,7,4,3669,0
352553,352,553,7,-9,3399,0
352560,352,560,7,4,10090,0
352570,352,570,7,9,4476,0
352571,352,571,7,10,4167,0
352572,352,572,7,0,4255,0
352580,352,580,7,-2,3852,0
352590,352,590,7,9,4142,0
352600,352,600,7,-9,2274,0
352615,352,615,7,-9,1693,0
352616,352,616,7,-9,1299,0
352620,352,620,7,-7,1165,0
352625,352,625,7,7,1354,0
352630,352,630,7,-10,1017,0
352640,352,640,7,9,331,0
352645,352,645,7,-7,644,0
352651,352,651,7,-7,375,0
352652,352,652,7,-7,203,0
352660,352,660,7,2,151,0
352663,352,663,7,-9,267,0
352666,352,666,7,9,259,0
352670,352,670,7,-10,1080,0
352678,352,678,7,-3,1526,0
352680,352,680,7,-5,1712,0
352690,352,690,7,-9,941,0
352700,352,700,7,-7,2023,0
352710,352,710,7,-9,4394,0
352712,352,712,7,-7,3758,0
352713,352,713,7,-8,5149,0
352731,352,731,7,-9,4866,0
352732,352,732,7,-3,4975,0
352740,352,740,7,10,5633,0
352750,352,750,7,9,2593,0
352770,352,770,7,3,2257,0
352775,352,775,7,-7,4039,0
352780,352,780,7,7,3532,0
352781,352,781,7,,3347,0
352790,352,790,7,-9,3074,0
352800,352,800,7,,4396,0
352811,352,811,7,-9,4728,0
352812,352,812,7,,4360,0
352816,352,816,7,-8,4435,0
352817,352,817,7,-3,4857,0
352820,352,820,7,10,4878,0
352830,352,830,7,-2,5075,0
352840,352,840,7,5,5517,0
352850,352,850,7,-7,5548,0
352900,352,900,7,10,8891,0
352920,352,920,7,10,10328,0
355360,355,360,-7,-7,0,1
355365,355,365,-7,-7,1104,1
355375,355,375,-7,10,1210,0
355380,355,380,-7,10,1172,0
355385,355,385,-7,10,1304,0
355390,355,390,-7,10,1017,0
355395,355,395,-7,10,2303,0
355411,355,411,-7,,2839,0
355420,355,420,-7,10,3119,0
355432,355,432,-7,-7,2797,0
355433,355,433,-7,-7,3095,0
355434,355,434,-7,-7,2806,0
355435,355,435,-7,-7,2856,0
355436,355,436,-7,-7,2382,0
355437,355,437,-7,-9,3033,0
355438,355,438,-7,-9,3204,0
355439,355,439,-7,-7,2572,0
355450,355,450,-7,-6,3265,0
355451,355,451,-7,2,3240,0
355452,355,452,-7,-7,2946,0
355461,355,461,-7,-7,2867,0
355471,355,471,-7,-7,2782,0
355475,355,475,-7,-7,2517,0
355481,355,481,-7,-7,3051,0
355482,355,482,-7,-9,2667,0
355483,355,483,-7,-9,2173,0
355484,355,484,-7,-7,3287,0
355490,355,490,-7,-9,3289,0
355500,355,500,-7,-6,2987,0
355501,355,501,-7,0,3156,0
355510,355,510,-7,-7,3568,0
355516,355,516,-7,-7,3209,0
355517,355,517,-7,-5,3116,0
355520,355,520,-7,7,3123,0
355530,355,530,-7,-9,2508,0
355551,355,551,-7,0,4032,0
355552,355,552,-7,4,4215,0
355553,355,553,-7,-9,3976,0
355560,355,560,-7,4,10640,0
355570,355,570,-7,9,4988,0
355571,355,571,-7,10,4662,0
355572,355,572,-7,0,4799,0
355580,355,580,-7,-2,4526,0
355590,355,590,-7,9,4862,0
355600,355,600,-7,-9,1731,0
355615,355,615,-7,-9,1150,0
355616,355,616,-7,-9,808,0
355620,355,620,-7,-7,874,0
355625,355,625,-7,7,1952,0
355630,355,630,-7,-10,1574,0
355640,355,640,-7,9,0,0
355645,355,645,-7,-7,1313,0
355651,355,651,-7,-7,979,0
355652,355,652,-7,-7,948,0
355660,355,660,-7,2,897,0
355663,355,663,-7,-9,1014,0
355666,355,666,-7,9,998,0
355670,355,670,-7,-10,1825,0
355678,355,678,-7,-3,2260,0
355680,355,680,-7,-5,2443,0
355690,355,690,-7,-9,1647,0
355700,355,700,-7,-7,2510,0
355710,355,710,-7,-9,4571,0
355712,355,712,-7,-7,3876,0
355713,355,713,-7,-8,5457,0
355731,355,731,-7,-9,5000,0
355732,355,732,-7,-3,5117,0
355740,355,740,-7,10,5708,0
355750,355,750,-7,9,3123,0
355770,355,770,-7,3,2738,0
355775,355,775,-7,-7,4579,0
355780,355,780,-7,7,4221,0
355781,355,781,-7,,4070,0
355790,355,790,-7,-9,3569,0
355800,355,800,-7,,4936,0
355811,355,811,-7,-9,5259,0
355812,355,812,-7,,4852,0
355816,355,816,-7,-8,4880,0
355817,355,817,-7,-3,5385,0
355820,355,820,-7,10,5485,0
355830,355,830,-7,-2,5683,0
355840,355,840,-7,5,5923,0
355850,355,850,-7,-7,6184,0
355900,355,900,-7,10,9544,0
355920,355,920,-7,10,10985,0
360365,360,365,-7,-7,0,1
360375,360,375,-7,10,1090,0
360380,360,380,-7,10,1086,0
360385,360,385,-7,10,1247,0
360390,360,390,-7,10,979,0
360395,360,395,-7,10,2287,0
360411,360,411,-7,,3004,0
360420,360,420,-7,10,3297,0
360432,360,432,-7,-7,2980,0
360433,360,433,-7,-7,3271,0
360434,360,434,-7,-7,2982,0
360435,360,435,-7,-7,3030,0
360436,360,436,-7,-7,2562,0
360437,360,437,-7,-9,3215,0
360438,360,438,-7,-9,3385,0
360439,360,439,-7,-7,2754,0
360450,360,450,-7,-6,3448,0
360451,360,451,-7,2,3422,0
360452,360,452,-7,-7,3124,0
360461,360,461,-7,-7,3045,0
360471,360,471,-7,-7,2941,0
360475,360,475,-7,-7,2688,0
360481,360,481,-7,-7,3212,0
360482,360,482,-7,-9,2807,0
360483,360,483,-7,-9,2328,0
360484,360,484,-7,-7,3433,0
360490,360,490,-7,-9,3435,0
360500,360,500,-7,-6,3076,0
360501,360,501,-7,0,3229,0
360510,360,510,-7,-7,3636,0
360516,360,516,-7,-7,3312,0
360517,360,517,-7,-5,3216,0
360520,360,520,-7,7,3157,0
360530,360,530,-7,-9,2561,0
360551,360,551,-7,0,4140,0
360552,360,552,-7,4,4317,0
360553,360,553,-7,-9,4068,0
360560,360,560,-7,4,10483,0
360570,360,570,-7,9,5100,0
360571,360,571,-7,10,4778,0
360572,360,572,-7,0,4902,0
360580,360,580,-7,-2,4580,0
360590,360,590,-7,9,4888,0
360600,360,600,-7,-9,1889,0
360615,360,615,-7,-9,1315,0
360616,360,616,-7,-9,985,0
360620,360,620,-7,-7,1056,0
360625,360,625,-7,7,2028,0
360630,360,630,-7,-10,1464,0
360640,360,640,-7,9,465,0
360645,360,645,-7,-7,1243,0
360651,360,651,-7,-7,1033,0
360652,360,652,-7,-7,932,0
360660,360,660,-7,2,885,0
360663,360,663,-7,-9,1013,0
360666,360,666,-7,9,1005,0
360670,360,670,-7,-10,1793,0
360678,360,678,-7,-3,2273,0
360680,360,680,-7,-5,2458,0
360690,360,690,-7,-9,1586,0
360700,360,700,-7,-7,2371,0
360710,360,710,-7,-9,4391,0
360712,360,712,-7,-7,3694,0
360713,360,713,-7,-8,5283,0
360731,360,731,-7,-9,4818,0
360732,360,732,-7,-3,4935,0
360740,360,740,-7,10,5525,0
360750,360,750,-7,9,2989,0
360770,360,770,-7,3,2595,0
360775,360,775,-7,-7,4440,0
360780,360,780,-7,7,4132,0
360781,360,781,-7,,4004,0
360790,360,790,-7,-9,3425,0
360800,360,800,-7,,4796,0
360811,360,811,-7,-9,5117,0
360812,360,812,-7,,4703,0
360816,360,816,-7,-8,4723,0
360817,360,817,-7,-3,5241,0
360820,360,820,-7,10,5362,0
360830,360,830,-7,-2,5559,0
360840,360,840,-7,5,5759,0
360850,360,850,-7,-7,6068,0
360900,360,900,-7,10,9425,0
360920,360,920,-7,10,10856,0
365375,365,375,-7,10,0,1
365380,365,380,-7,10,763,0
365385,365,385,-7,10,0,0
365390,365,390,-7,10,969,0
365395,365,395,-7,10,2057,0
365411,365,411,-7,,3935,0
365420,365,420,-7,10,4091,0
365432,365,432,-7,-7,3843,0
365433,365,433,-7,-7,4051,0
365434,365,434,-7,-7,3909,0
365435,365,435,-7,-7,3798,0
365436,365,436,-7,-7,3478,0
365437,365,437,-7,-9,4114,0
365438,365,438,-7,-9,4224,0
365439,365,439,-7,-7,3656,0
365450,365,450,-7,-6,4319,0
365451,365,451,-7,2,4269,0
365452,365,452,-7,-7,4046,0
365461,365,461,-7,-7,3969,0
365471,365,471,-7,-7,3868,0
365475,365,475,-7,-7,3620,0
365481,365,481,-7,-7,4141,0
365482,365,482,-7,-9,3706,0
365483,365,483,-7,-9,3252,0
365484,365,484,-7,-7,4340,0
365490,365,490,-7,-9,4342,0
365500,365,500,-7,-6,3844,0
365501,365,501,-7,0,3945,0
365510,365,510,-7,-7,4327,0
365516,365,516,-7,-7,4116,0
365517,365,517,-7,-5,4013,0
365520,365,520,-7,7,3738,0
365530,365,530,-7,-9,3231,0
365551,365,551,-7,0,4952,0
365552,365,552,-7,4,5103,0
365553,365,553,-7,-9,4828,0
365560,365,560,-7,4,9809,0
365570,365,570,-7,9,5913,0
365571,365,571,-7,10,5604,0
365572,365,572,-7,0,5689,0
365580,365,580,-7,-2,5199,0
365590,365,590,-7,9,5379,0
365600,365,600,-7,-9,2578,0
365615,365,615,-7,-9,2073,0
365616,365,616,-7,-9,1830,0
365620,365,620,-7,-7,1967,0
365625,365,625,-7,7,2790,0
365630,365,630,-7,-10,0,0
365640,365,640,-7,9,0,0
365645,365,645,-7,-7,1584,0
365651,365,651,-7,-7,1804,0
365652,365,652,-7,-7,1540,0
365660,365,660,-7,2,1516,0
365663,365,663,-7,-9,1648,0
365666,365,666,-7,9,1663,0
365670,365,670,-7,-10,2201,0
365678,365,678,-7,-3,2816,0
365680,365,680,-7,-5,2999,0
365690,365,690,-7,-9,1894,0
365700,365,700,-7,-7,0,1
365712,365,712,-7,-7,0,1
365713,365,713,-7,-8,4576,0
365731,365,731,-7,-9,0,1
365732,365,732,-7,-3,4111,0
365740,365,740,-7,10,4655,0
365750,365,750,-7,9,2702,0
365770,365,770,-7,3,2277,0
365775,365,775,-7,-7,4060,0
365780,365,780,-7,7,4089,0
365781,365,781,-7,,4092,0
365790,365,790,-7,-9,3042,0
365800,365,800,-7,,4396,0
365811,365,811,-7,-9,4688,0
365812,365,812,-7,,4236,0
365816,365,816,-7,-8,4190,0
365817,365,817,-7,-3,4801,0
365820,365,820,-7,10,5054,0
365830,365,830,-7,-2,5244,0
365840,365,840,-7,5,5139,0
365850,365,850,-7,-7,5789,0
365900,365,900,-7,10,9012,0
365920,365,920,-7,10,10294,0
375380,375,380,10,10,0,0
375385,375,385,10,10,0,0
375390,375,390,10,10,550,0
375395,375,395,10,10,1504,0
375411,375,411,10,,3995,0
375420,375,420,10,10,3851,0
375432,375,432,10,-7,3688,0
375433,375,433,10,-7,3797,0
375434,375,434,10,-7,3892,0
375435,375,435,10,-7,3540,0
375436,375,436,10,-7,3428,0
375437,375,437,10,-9,4012,0
375438,375,438,10,-9,4028,0
375439,375,439,10,-7,3571,0
375450,375,450,10,-6,4165,0
375451,375,451,10,2,4082,0
375452,375,452,10,-7,4002,0
375461,375,461,10,-7,3938,0
375471,375,471,10,-7,3958,0
375475,375,475,10,-7,3645,0
375481,375,481,10,-7,4217,0
375482,375,482,10,-9,3874,0
375483,375,483,10,-9,3362,0
375484,375,484,10,-7,4487,0
375490,375,490,10,-9,4489,0
375500,375,500,10,-6,4159,0
375501,375,501,10,0,4298,0
375510,375,510,10,-7,4697,0
375516,375,516,10,-7,4402,0
375517,375,517,10,-5,4305,0
375520,375,520,10,7,4162,0
375530,375,530,10,-9,3607,0
375551,375,551,10,0,5231,0
375552,375,552,10,4,5405,0
375553,375,553,10,-9,5152,0
375560,375,560,10,4,10098,0
375570,375,570,10,9,6190,0
375571,375,571,10,10,5867,0
375572,375,572,10,0,5991,0
375580,375,580,10,-2,5613,0
375590,375,590,10,9,5849,0
375600,375,600,10,-9,2302,0
375615,375,615,10,-9,1884,0
375616,375,616,10,-9,1743,0
375620,375,620,10,-7,1961,0
375625,375,625,10,7,3106,0
375630,375,630,10,-10,2062,0
375640,375,640,10,9,1440,0
375645,375,645,10,-7,2053,0
375651,375,651,10,-7,2103,0
375652,375,652,10,-7,1914,0
375660,375,660,10,2,1879,0
375663,375,663,10,-9,2015,0
375666,375,666,10,9,2020,0
375670,375,670,10,-10,2669,0
375678,375,678,10,-3,3247,0
375680,375,680,10,-5,3434,0
375690,375,690,10,-9,2382,0
375700,375,700,10,-7,2646,0
375710,375,710,10,-9,3930,0
375712,375,712,10,-7,3203,0
375713,375,713,10,-8,4950,0
375731,375,731,10,-9,4268,0
375732,375,732,10,-3,4390,0
375740,375,740,10,10,4863,0
375750,375,750,10,9,3246,0
375770,375,770,10,3,2821,0
375775,375,775,10,-7,4577,0
375780,375,780,10,7,4642,0
375781,375,781,10,,4640,0
375790,375,790,10,-9,3568,0
375800,375,800,10,,4905,0
375811,375,811,10,-9,5187,0
375812,375,812,10,,4727,0
375816,375,816,10,-8,4659,0
375817,375,817,10,-3,5295,0
375820,375,820,10,10,5580,0
375830,375,830,10,-2,5766,0
375840,375,840,10,5,5556,0
375850,375,850,10,-7,6315,0
375900,375,900,10,10,9466,0
375920,375,920,10,10,10622,0
380385,380,385,10,10,0,0
380390,380,390,10,10,325,0
380395,380,395,10,10,1327,0
380411,380,411,10,,3876,0
380420,380,420,10,10,3634,0
380432,380,432,10,-7,3496,0
380433,380,433,10,-7,3577,0
380434,380,434,10,-7,3745,0
380435,380,435,10,-7,3320,0
380436,380,436,10,-7,3273,0
380437,380,437,10,-9,3835,0
380438,380,438,10,-9,3822,0
380439,380,439,10,-7,3401,0
380450,380,450,10,-6,3970,0
380451,380,451,10,2,3878,0
380452,380,452,10,-7,3844,0
380461,380,461,10,-7,3786,0
380471,380,471,10,-7,3852,0
380475,380,475,10,-7,3516,0
380481,380,481,10,-7,4103,0
380482,380,482,10,-9,3802,0
380483,380,483,10,-9,3269,0
380484,380,484,10,-7,4401,0
380490,380,490,10,-9,4403,0
380500,380,500,10,-6,4157,0
380501,380,501,10,0,4314,0
380510,380,510,10,-7,4722,0
380516,380,516,10,-7,4381,0
380517,380,517,10,-5,4289,0
380520,380,520,10,7,4223,0
380530,380,530,10,-9,3643,0
380551,380,551,10,0,5202,0
380552,380,552,10,4,5387,0
380553,380,553,10,-9,5147,0
380560,380,560,10,4,10320,0
380570,380,570,10,9,6155,0
380571,380,571,10,10,5827,0
380572,380,572,10,0,5971,0
380580,380,580,10,-2,5660,0
380590,380,590,10,9,5934,0
380600,380,600,10,-9,2084,0
380615,380,615,10,-9,1698,0
380616,380,616,10,-9,1598,0
380620,380,620,10,-7,1842,0
380625,380,625,10,7,3113,0
380630,380,630,10,-10,2217,0
380640,380,640,10,9,1489,0
380645,380,645,10,-7,2164,0
380651,380,651,10,-7,2118,0
380652,380,652,10,-7,1972,0
380660,380,660,10,2,1932,0
380663,380,663,10,-9,2067,0
380666,380,666,10,9,2066,0
380670,380,670,10,-10,2771,0
380678,380,678,10,-3,3319,0
380680,380,680,10,-5,3506,0
380690,380,690,10,-9,2502,0
380700,380,700,10,-7,2858,0
380710,380,710,10,-9,4171,0
380712,380,712,10,-7,3445,0
380713,380,713,10,-8,5196,0
380731,380,731,10,-9,4502,0
380732,380,732,10,-3,4623,0
380740,380,740,10,10,5083,0
380750,380,750,10,9,3465,0
380770,380,770,10,3,3040,0
380775,380,775,10,-7,4812,0
380780,380,780,10,7,4837,0
380781,380,781,10,,4813,0
380790,380,790,10,-9,3799,0
380800,380,800,10,,5144,0
380811,380,811,10,-9,5428,0
380812,380,812,10,,4970,0
380816,380,816,10,-8,4904,0
380817,380,817,10,-3,5537,0
380820,380,820,10,10,5812,0
380830,380,830,10,-2,6000,0
380840,380,840,10,5,5804,0
380850,380,850,10,-7,6547,0
380900,380,900,10,10,9714,0
380920,380,920,10,10,10850,0
385390,385,390,10,10,302,1
385395,385,395,10,10,1087,1
385411,385,411,10,,3886,0
385420,385,420,10,10,3501,0
385432,385,432,10,-7,3407,0
385433,385,433,10,-7,3439,0
385434,385,434,10,-7,3720,0
385435,385,435,10,-7,3182,0
385436,385,436,10,-7,3239,0
385437,385,437,10,-9,3767,0
385438,385,438,10,-9,3709,0
385439,385,439,10,-7,3348,0
385450,385,450,10,-6,3876,0
385451,385,451,10,2,3769,0
385452,385,452,10,-7,3804,0
385461,385,461,10,-7,3753,0
385471,385,471,10,-7,3877,0
385475,385,475,10,-7,3515,0
385481,385,481,10,-7,4118,0
385482,385,482,10,-9,3864,0
385483,385,483,10,-9,3313,0
385484,385,484,10,-7,4446,0
385490,385,490,10,-9,4448,0
385500,385,500,10,-6,4285,0
385501,385,501,10,0,4460,0
385510,385,510,10,-7,4872,0
385516,385,516,10,-7,4493,0
385517,385,517,10,-5,4404,0
385520,385,520,10,7,4404,0
385530,385,530,10,-9,3806,0
385551,385,551,10,0,5302,0
385552,385,552,10,4,5497,0
385553,385,553,10,-9,5270,0
385560,385,560,10,4,10454,0
385570,385,570,10,9,6245,0
385571,385,571,10,10,5913,0
385572,385,572,10,0,6076,0
385580,385,580,10,-2,5825,0
385590,385,590,10,9,6129,0
385600,385,600,10,-9,1959,0
385615,385,615,10,-9,1636,0
385616,385,616,10,-9,1599,0
385620,385,620,10,-7,1872,0
385625,385,625,10,7,3256,0
385630,385,630,10,-10,2460,0
385640,385,640,10,9,1680,1
385645,385,645,10,-7,2386,0
385651,385,651,10,-7,2275,0
385652,385,652,10,-7,2163,0
385660,385,660,10,2,2120,0
385663,385,663,10,-9,2252,0
385666,385,666,10,9,2248,0
385670,385,670,10,-10,2985,0
385678,385,678,10,-3,3512,0
385680,385,680,10,-5,3698,0
385690,385,690,10,-9,2727,0
385700,385,700,10,-7,3116,0
385710,385,710,10,-9,4367,0
385712,385,712,10,-7,3643,0
385713,385,713,10,-8,5404,0
385731,385,731,10,-9,4679,0
385732,385,732,10,-3,4800,0
385740,385,740,10,10,5229,0
385750,385,750,10,9,3724,0
385770,385,770,10,3,3298,0
385775,385,775,10,-7,5066,0
385780,385,780,10,7,5092,0
385781,385,781,10,,5060,0
385790,385,790,10,-9,4055,0
385800,385,800,10,,5396,0
385811,385,811,10,-9,5678,0
385812,385,812,10,,5217,0
385816,385,816,10,-8,5145,0
385817,385,817,10,-3,5785,0
385820,385,820,10,10,6068,0
385830,385,830,10,-2,6255,0
385840,385,840,10,5,6026,0
385850,385,850,10,-7,6803,0
385900,385,900,10,10,9941,0
385920,385,920,10,10,10992,0
390395,390,395,10,10,1311,1
390411,390,411,10,,3597,0
390420,390,420,10,10,3309,0
390432,390,432,10,-7,3174,0
390433,390,433,10,-7,3253,0
390434,390,434,10,-7,3446,0
390435,390,435,10,-7,2996,0
390436,390,436,10,-7,2969,0
390437,390,437,10,-9,3518,0
390438,390,438,10,-9,3497,0
390439,390,439,10,-7,3089,0
390450,390,450,10,-6,3648,0
390451,390,451,10,2,3554,0
390452,390,452,10,-7,3538,0
390461,390,461,10,-7,3483,0
390471,390,471,10,-7,3583,0
390475,390,475,10,-7,3229,0
390481,390,481,10,-7,3827,0
390482,390,482,10,-9,3564,0
390483,390,483,10,-9,3015,0
390484,390,484,10,-7,4148,0
390490,390,490,10,-9,4150,0
390500,390,500,10,-6,3990,0
390501,390,501,10,0,4169,0
390510,390,510,10,-7,4583,0
390516,390,516,10,-7,4194,0
390517,390,517,10,-5,4106,0
390520,390,520,10,7,4133,0
390530,390,530,10,-9,3525,0
390551,390,551,10,0,5001,0
390552,390,552,10,4,5197,0
390553,390,553,10,-9,4972,0
390560,390,560,10,4,10644,0
390570,390,570,10,9,5943,0
390571,390,571,10,10,5611,0
390572,390,572,10,0,5775,0
390580,390,580,10,-2,5543,0
390590,390,590,10,9,5866,0
390600,390,600,10,-9,1760,0
390615,390,615,10,-9,1380,0
390616,390,616,10,-9,1310,0
390620,390,620,10,-7,1575,0
390625,390,625,10,7,2966,0
390630,390,630,10,-10,2285,0
390640,390,640,10,9,1429,1
390645,390,645,10,-7,2166,0
390651,390,651,10,-7,1994,0
390652,390,652,10,-7,1907,0
390660,390,660,10,2,1862,0
390663,390,663,10,-9,1991,0
390666,390,666,10,9,1984,0
390670,390,670,10,-10,2751,0
390678,390,678,10,-3,3252,0
390680,390,680,10,-5,3438,0
390690,390,690,10,-9,2511,0
390700,390,700,10,-7,3019,0
390710,390,710,10,-9,4477,0
390712,390,712,10,-7,3751,0
390713,390,713,10,-8,5491,0
390731,390,731,10,-9,4818,0
390732,390,732,10,-3,4939,0
390740,390,740,10,10,5406,0
390750,390,750,10,9,3637,0
390770,390,770,10,3,3214,0
390775,390,775,10,-7,5022,0
390780,390,780,10,7,4950,0
390781,390,781,10,,4886,0
390790,390,790,10,-9,4000,0
390800,390,800,10,,5362,0
390811,390,811,10,-9,5656,0
390812,390,812,10,,5204,0
390816,390,816,10,-8,5156,0
390817,390,817,10,-3,5769,0
390820,390,820,10,10,6009,0
390830,390,830,10,-2,6201,0
390840,390,840,10,5,6084,0
390850,390,850,10,-7,6741,0
390900,390,900,10,10,9978,0
390920,390,920,10,10,11171,0
395411,395,411,10,,4451,0
395420,395,420,10,10,3516,0
395432,395,432,10,-7,3625,0
395433,395,433,10,-7,3429,0
395434,395,434,10,-7,4170,0
395435,395,435,10,-7,3197,0
395436,395,436,10,-7,3687,0
395437,395,437,10,-9,4050,0
395438,395,438,10,-9,3800,0
395439,395,439,10,-7,3715,0
395450,395,450,10,-6,4038,0
395451,395,451,10,2,3873,0
395452,395,452,10,-7,4194,0
395461,395,461,10,-7,4174,0
395471,395,471,10,-7,4491,0
395475,395,475,10,-7,4060,0
395481,395,481,10,-7,4688,0
395482,395,482,10,-9,4598,0
395483,395,483,10,-9,4014,0
395484,395,484,10,-7,5103,0
395490,395,490,10,-9,5106,0
395500,395,500,10,-6,5191,0
395501,395,501,10,0,5403,0
395510,395,510,10,-7,5820,0
395516,395,516,10,-7,5350,0
395517,395,517,10,-5,5274,0
395520,395,520,10,7,5425,0
395530,395,530,10,-9,4798,0
395551,395,551,10,0,6107,0
395552,395,552,10,4,6327,0
395553,395,553,10,-9,6142,0
395560,395,560,10,4,10279,0
395570,395,570,10,9,6996,0
395571,395,571,10,10,6660,0
395572,395,572,10,0,6878,0
395580,395,580,10,-2,6801,0
395590,395,590,10,9,7166,0
395600,395,600,10,-9,2180,0
395615,395,615,10,-9,2158,0
395616,395,616,10,-9,2311,0
395620,395,620,10,-7,2627,0
395625,395,625,10,7,4213,0
395630,395,630,10,-10,3544,0
395640,395,640,10,9,2740,1
395645,395,645,10,-7,3469,0
395651,395,651,10,-7,3279,0
395652,395,652,10,-7,3218,0
395660,395,660,10,2,3171,0
395663,395,663,10,-9,3299,0
395666,395,666,10,9,3290,0
395670,395,670,10,-10,4061,0
395678,395,678,10,-3,4558,0
395680,395,680,10,-5,4743,0
395690,395,690,10,-9,3811,0
395700,395,700,10,-7,4137,0
395710,395,710,10,-9,4901,0
395712,395,712,10,-7,4219,0
395713,395,713,10,-8,5972,0
395731,395,731,10,-9,5099,0
395732,395,732,10,-3,5213,0
395740,395,740,10,10,5471,0
395750,395,750,10,9,4723,0
395770,395,770,10,3,4299,0
395775,395,775,10,-7,5974,0
395780,395,780,10,7,6145,0
395781,395,781,10,,6138,0
395790,395,790,10,-9,5000,0
395800,395,800,10,,6278,0
395811,395,811,10,-9,6526,0
395812,395,812,10,,6056,0
395816,395,816,10,-8,5933,0
395817,395,817,10,-3,6619,0
395820,395,820,10,10,6988,0
395830,395,830,10,-2,7164,0
395840,395,840,10,5,6662,0
395850,395,850,10,-7,7718,0
395900,395,900,10,10,10421,0
395920,395,920,10,10,10732,0
411420,411,420,,10,1857,0
411432,411,432,,-7,1302,0
411433,411,433,,-7,1939,0
411434,411,434,,-7,465,0
411435,411,435,,-7,1946,0
411436,411,436,,-7,815,0
411437,411,437,,-9,992,0
411438,411,438,,-9,1596,0
411439,411,439,,-7,923,0
411450,411,450,,-6,1361,0
411451,411,451,,2,1550,0
411452,411,452,,-7,633,0
411461,411,461,,-7,547,0
411471,411,471,,-7,0,0
411475,411,475,,-7,390,0
411481,411,481,,-7,0,0
411482,411,482,,-9,677,0
411483,411,483,,-9,720,0
411484,411,484,,-7,714,0
411490,411,490,,-9,716,0
411500,411,500,,-6,1662,0
411501,411,501,,0,1969,0
411510,411,510,,-7,2228,0
411516,411,516,,-7,1506,0
411517,411,517,,-5,1523,0
411520,411,520,,7,2529,0
411530,411,530,,-9,2087,0
411551,411,551,,0,1881,0
411552,411,552,,4,2129,0
411553,411,553,,-9,2108,0
411560,411,560,,4,10090,0
411570,411,570,,9,2602,0
411571,411,571,,10,2277,0
411572,411,572,,0,2561,0
411580,411,580,,-2,3039,0
411590,411,590,,9,3697,0
411600,411,600,,-9,2323,0
411615,411,615,,-9,2313,0
411616,411,616,,-9,2287,0
411620,411,620,,-7,2036,0
411625,411,625,,7,1812,0
411630,411,630,,-10,3501,0
411640,411,640,,9,2920,0
411645,411,645,,-7,3077,0
411651,411,651,,-7,2338,0
411652,411,652,,-7,2717,0
411660,411,660,,2,2702,0
411663,411,663,,-9,2628,0
411666,411,666,,9,2589,0
411670,411,670,,-10,2908,0
411678,411,678,,-3,2540,0
